text,label
 It is such a nice place . ,joy
When I was travelling home by bus and suddenly the bus hit and the bus leaned against a wall.,fear
 It's leap my mind . I really feel terrible about it . ,sadness
" OK , they begin to register . ",joy
"She is furious at the betrayal ; and supporters of the sacked prime minister , Nawaz Sharif , have resorted to fisticuffs . ",anger
I felt sad when my first boyfriend and I left each other. It was neither his fault nor mine.,sadness
 I'll tell you all about it another day . ,sadness
 Please accept my deep apology . ,sadness
The weather in Beijing is just beautiful ! ,joy
When I saw a large spider crawling up the wall.,fear
" Well , children usually resemble their parents . ",joy
" do me a favor , and take a taxi . It'd make me feel a lot better . ",neutral
I can't stand the stupid guy any longer.It ' s unbelievable ! ,anger
An old woman was violently thrown down the stairs of the tube by a group of louts.,anger
One night I had to bike home all alone after a party. Then I found out that I was pursued by a man in a car.,fear
Why are you shivering ? ,neutral
"When I heard that a close relative of mine had given birth at a very young age, in a very remote area and had had very few problems.",joy
One day I went to the cinema to see a film in which I was interested.  On arriving there I saw a long queue (which I had not expected) and went back home without seeing the film.,fear
"A man was yelling outside my window at 3.00 am, yelling threats, though not to me.",fear
"Back in his office , McCready threw himself into his chair in deep dejection . ",sadness
I was walking down a road and suddenly a few dogs appeared at a fence and started barking angrily.  They were jumping and it seemed that they would come for me any time.,fear
"When one day nobody could rouse him from his trailer , it was Lee Marvin who entered quietly and found a sombre , lonely , sad man . ",sadness
Landlords were not pleased to find that their apartment blocks had overnight become the property of the tenants . ,joy
 What is it ? ,neutral
"\Boy, you have been admitted to the medicine school and your uncle is coming back fron Canada next week,\"" my father told me and it was a happy moment.""",joy
 Why not ? ,neutral
Telling my parents that I did not well in an exam.,fear
"The Chinese president was said to be miffed when the administration refused his request for a state visit at the White House , complete with star-spangled welcoming ceremonies and a black-tie dinner .",anger
"I received a phone call from a high school friend whose younger sister studied with me at the University and gave me a lift every morning. She was going to get married to a guy whom I knew too and who had died when he fell from a building, I was afraid to lose somebody since I had already lost a brother in an accident.",fear
 He is not answering . You'd better check his pulse and breathing . ,fear
When I was selected to come here.,joy
I felt joy when I passed my Malawi School Certificate of Education.,joy
 Yes . ,neutral
I felt very sad when my son died after a short illness.,sadness
 Fine . ,neutral
" Yeah ! Where there is a will , there is a way . ",joy
Finding out I am not good looking.,sadness
My father promoted to be a professor.,joy
 Did it ? ,neutral
He tells us that we've sacrificed more than others. tells us it's time 2 worry about the future. &#xA;&#xA;Luke 9:3,fear
"I was almost caught in the girls hostel by the security men, I would have been expelled from school had I been caught.",fear
Come on in . I am so glad you are here . We have been expecting you . ,joy
"It is things like that which are really destructive to writers , who are often brave about illness and pain , and resilient after all but the deepest grief . ",sadness
"I was fearful when I realised that the relish was overcooked simply because I was not keen enough at checking whether there was still enough water in the relish or not, instead I was just playing with my friends.",fear
 Just get over here ! ,fear
Ahaha!! I don't talk TOO much just Dominate!!  @MrFranklin101: WE READY!! @OctaviusJRum @michielthomas : the Capricorn @Jamizzi  quiet ,fear
We are through . ,anger
 Is there something any need ? ,neutral
 There is a coffee shop round the corner . Can you see that big building at the end of the road ? ,neutral
Fuck all of y'all we ignore feelings here ,fear
" Ha , yes , brilliant ! ",joy
I didn't get the job I wanted.,sadness
I'm frustrated . ,sadness
" Okay , I'll sign you up . ",neutral
"A child, 9 years old, died in a stupid way.  He fell from a place which was 1 metre high.",sadness
"The anguished princess , says Morton , told one friend : ` If this is the price of public life then it is a price I am no longer willing to pay . "" ",sadness
"I 'm always happy when I 'm wearing trousers and a jacket that covers my bum ! "" ",joy
"While playing a ball game, I was just about to make a goal when I was thrown off my feet, and I failed to score the goal.",anger
 Sounds hard . ,neutral
@brandonw92 Oi Xmas hold surely we b2b [rec] and [rec]2  #usingcorrectpunctuationfordramatic effect,fear
"When I saw a good male friend unexpectedly after a year, as I've just returned from overseas. I was feeling tired, looking a mess, and nervous.",fear
"Last night, I dreamt that things that looked like monsters were trying to kiss me.",fear
"Several years ago my brother died in an accident. When I heard about it, I was very sad. It took years until I resigned myself to it.",sadness
@ChuckTaylor18 @JonnyQuest23 going to see a friend's band play tonight in Midland.  #Hypakritz #tequila #tokillya,fear
Being stopped by the police for a traffic offence which I don't think I committed.,anger
 Why ? ,neutral
Failing an examination.,sadness
@KILLSTEENKILL Thanks 4 all the hard work. Can't wait 2 rewatch on dvd when available.,fear
 I really don't want to know about this . Physics gives me a headache . ,sadness
One day in a crossroad somebody crashed my car. I got out and this person laughed at me. I felt such a great anger that I got in my car and went away.,anger
"She still , after all these years , did not know , and one hand clenched in involuntary anguish at what she thought of as her intolerable betrayal of her brother . ",sadness
Got in touch with earlier friends after a long absence.,joy
" Well , that sounds like it would be OK . Just be careful . ",joy
Mrs Friar looked offended but continued . ,anger
One time I was injured when I was playing football at School in Blantyre. I was brought to the hospital while my leg was totally swollen. The x-rays confirmed there was no fracture but collection of blood n the muscles. I feared when they started to incise the swollen part with surgical blade.,fear
Had a nice letter from my close friend.,joy
 That ’ s so unfair ! ,anger
He was petrified of the clippers at first . ,fear
"`` We feel at this point actually quite exhilarated , '' said Nicola McIntyre of San Francisco .",joy
I was told by a good friend that we couldn't be friends any more because of his relationship with another girl.,sadness
Israel is also miffed by Kohl 's plan to visit the walled Old City of east Jerusalem without Mayor Ehud Olmert .,anger
You are afraid and full of excitement at thoughts of what you might find . ,joy
During labour when the foetal sounds became faint and there was a big alert for a forceps delivery.,fear
So we 're quite excited about it and also it 's quite a major problem . ,joy
"After seeing a horror film - Omen.  I could not sleep at night  even though I closed my eyes.  The last scene of the film kept coming back to me, I seemed to hear the girls in the film shouting at the devil.  The devil did not have any expression on his face and I thought that he would choose me.",fear
"My grandfather died, I went to the mortuary and saw the corpse.",sadness
I feel anger when somebody forbids me to do something.,anger
" Yes , I do . ",neutral
I was alone walking in a deserted part of the city and I had some fear that some men would attack me and rob me.,fear
"Just like trippers heading for the Isle of Wight , they had packed their picnic baskets and sat chatting on deck as their excited children played . ",joy
" No problem , what class would you like to take ? ",neutral
A younger brother of a good friend of mine died (asthma).,sadness
 Yes ? ,neutral
I was angry at my boyfriend who had promised to come to see me but did not because he spent the evening with his pals.,anger
When they told me that I had been admitted to the faculty of medicine.,joy
Finding out in your lecture that a doctor can make misdiagnoses because of ignorance in neuropsychology.,fear
 I hope so . ,neutral
When I entered University.,joy
When someone close to me is travelling by car and is delayed.,fear
 I ’ Ve got some bad news . All the plans sent over to the McGrath Corporation have been rejected . We ’ re going to have to start from scratch . ,sadness
I was scolded by my mother for no reason.,anger
I can see you 're pleased with yourself ` ,joy
" Oh , shut up about ties ! Forget about ties , why not ? ",anger
 Really ? How long have you been playing the violin ? ,neutral
"The day I received the key of my apartment and we could enter in it, for my fianceand I had bought it yet in plans, and it seemed to us that this was almost impossible to happen.",joy
When another fellow worker decided to leave the company. We had been very close and we would not be able to work with eachother any longer.,sadness
When I attended my cousin's 31st birthday.,joy
Death of grandmother.,sadness
When I was admitted to the Higher Institute.,joy
On the scenic railway at the fairground.,fear
When the parents of my girlfriend gave permission to spend our holiday together.,joy
 That's my favorite . ,joy
He gave one swift look at her horrified expression before continuing . ,fear
 All right . Say cheese ! ,joy
When I almost drowned myself in the municipal swimming pool that I use to go almost not excaping.,fear
The wind just sounded like a woman SCREAMING. #helterskelter,fear
 I mean it ’ s not his fault . ,neutral
When my uncle died.,sadness
 Sure . Where shall I meet you ? ,joy
 I said sunny side up ! How many times do I have to tell you . ,anger
"Looking up end-of-semester results, and finding I'd failed three out of seven (subjects).",sadness
" Sorry , $ 14 is the lowest I can go . ",sadness
Do you want to go to the beach tonight ? ,joy
Hearing my girlfriend accept my offer of marriage.,joy
 Thank you . ,neutral
" He just stays in the kitchen and watches you . Before the Chinese New Year , the kitchen god tells his boss whether you were good or bad this year . Just like Lester does ! ",fear
I feel so sad with Marie gone . ,sadness
My neighbour was not able to set his car in motion because it had snowed heavily. I helped him - he was thankful and invited me.,joy
"When I was walking down the street, some boys showed me a knife and stole all my money.",fear
I turn and I see nobody but my shadow still keep my heart asking wTF. I just got paranoid over his own dark side!,fear
When my studies are too demanding and I cannot cope with it.,sadness
"Penelope Huntley sat silent through this speech , chain-smoking , her eyes downcast . ",sadness
When my B.A results had not come.,fear
I could not find my monthly tickets for the bus when I was on the bus.,anger
 I was sick . ,neutral
"He predicted ` deep dismay in Hong Kong , deepened only by the statement of the official Opposition . "" ",fear
"I worked with several classmates on a project.  I was very anxious about the project while my partners showed no concern  and when we had meetings on the project my classmates  did not pay any attention.  Some of them read books while the others argued on irrelevant questions.  The meeting would go on for two hours without the main theme being discussed.  We wasted time and could not reach a compromise.  My classmates avoided doing the work and the responsibilities, they seemed to value other projects more than this one.",anger
"As Michael Codron told me : ` Ken remained very loyal to it , even though he was miserable about it . ",sadness
"I finished the relationship with my boyfriend, after having felt myself very unhappy for a long time.",sadness
"I  myself, by trying to clear the motivation of from my intentions and trust that #God is guiding me for his undefined #purpose",fear
Saw my unfair report.,anger
Obscene phone call where the person knew my name.,fear
"I was accused of having done something, which I hadn't and got very angry.",anger
"Mr Patten , however , is engaged in more than simply relieving his own exasperation at Beijing 's procrastination . ",anger
"` We are at our wits ; end here "" , say the airport management , ` and this has caused considerable upset and annoyance to the lady owning the number published "" . ",anger
 Not now . ,neutral
"I'm sorry , sir . I'm going to have to ask you to leave . ",sadness
"Even the Prince of Wales , depressed at the thought of the ordeal to come , cheered up at the sight of the food . ",sadness
 What ’ s wrong ? I thought we agreed that you were gonna quit smoking . ,anger
" OK , Bond . ",neutral
 I see . ,neutral
Often a dog which is treated very badly by his owner comes to us.,sadness
 Who's Brad ? ,neutral
"Daisy leaned forward , at once horrified and fascinated . ",fear
The begining of my relations with my current girlfriend.,joy
I think its funny @ThatBoyDMcKee will call me bout the lakers but wont answer when we tryna hoop hmm ,fear
"McColgan , slumped in deep dejection , said afterwards : ` It was just a bad race on my part . ",sadness
"In the underground's escalator, a youngish bum asked me for money.  Although I did not give him anything, the fellow told me that I was really good-looking.  A man who was in front of me also turned to look at me.",joy
" No , I Don't . Either I shape up or my job is on the line . ",sadness
"When I was travelling by tram, I tripped and fell against the door.  I thought that I was going to fall out.",fear
 I don ’ t know anything about the bills or laws they ’ re trying to pass . ,fear
"Somehow she rose over her excitement , though , and concentrated all she could on the task at hand . ",joy
"Feeling oddly bereft and desolate , besieged by Dolly 's incessant chatter , Luce was pleased to get back to the hotel . ",sadness
 See you . ,neutral
Receiving a much wanted letter from a very good friend who lives abroad.,joy
When I argue with my mother about the way she treats her two children differently.,sadness
" Oh , I'm afraid we've sold out of those . They were really popular . ",sadness
How does it make someone like a woman who has just had an abortion feel having to go to a lavatory to express her grief in tears ? ,sadness
"It was a mixture of amusement and exasperation with her friend , with worry added . ",anger
"not afraid of tomorrow, for I have seen yesterday and I love today #less",fear
 Next june . ,neutral
 Not funny . ,neutral
When my grandmother died.,sadness
" My parents called . As usual , they reminded me again that I should have a plan to marry by my late 20s . Easier said then done . Who should I marry ? I have no time to go on a date . ",sadness
I got a fairly large amount of my taxes back.,joy
"When I saw the film \Johnny got his gun\"" which deals with the consequences of the Vietnam war.""",sadness
His amusement at the scene was rekindled . ,joy
"Her fingers tightened on his hands , hearing the anguish in his voice . ",sadness
When my older sister told us that she was thinking of joining the rest of the family for the winter sports holiday.,joy
 Yeah ? ,neutral
Why are you arresting me ? ,anger
 Oh yeah ? ,neutral
"When I was dreaming that I was being chased, in the upmost of horror the door of the closed felt down synchronicaly with the dream scare.",fear
Day 2 of my brother's stay in emergency.  #whatstheanswer #pleasadmithim,fear
" They were supposed to , but so far nobody ’ s turned up , and I ’ m left on my own to do the work . This is the first break I ’ Ve had all day . ",anger
 my boss has been breathing down my neck all day . I can't wait for the weekend ! ,anger
@darleeen23 everytime I come home from work at nite I sprint to the house. ,fear
"In a confrontation with a person, he provoked me several times till I reacted in an angry way.  Fortunately there were no disastrous consequences.",anger
" I can not stop coughing , and I can not stop sneezing . I vomited blood last night . Sorry , I am coughing again . ",sadness
"In fact I expect he 'll be mad I 've told you that much . "" ",anger
 Is he ok ? ,neutral
" I'm sorry , I didn't mean to forget our wedding anniversary . ",sadness
When I saw that my bed at the hostel was a mess I guessed that someone else had used my daily necessities.  I felt that my  personal sanity had been affected.,anger
When my father bought me a suit.,joy
"Elizabeth cast one happy glance at the dawning delight on the other two faces , and continued with the joyful work . ",joy
 I haven't even told you what it is yet ! ,anger
When I lost the person who meant the most to me. ,sadness
Look out ! ,neutral
"One day I was near home, kissing my boyfriend in a car when my mother appeared and asked me to go home, because she didn't know about the event.",fear
Yet they were not downhearted . ,sadness
"The ready availability of a screening questionnaire that mothers at risk can complete under supervision in a few minutes is potentially useful , but only if health workers and others can rise to the needs of depressed mothers . ",sadness
It was in December last year that I was chosen to come to this Institution to study as a Medical Assistant.,joy
When I was selected for the university.,joy
 Not yet . ,neutral
 But I still love you . ,sadness
 I simply can't bear your barbaric behavior . ,anger
"In reality , they may have been more anxious and worried than they showed . ",fear
"Even falling asleep as he was , McLeish was amused at Bruce Davidson 's hopeful , proprietorial air . ",joy
 You're such a wimp ! You're afraid of an eyelash curler . ,anger
 Absolutely not ! I'm not a thief . ,anger
Alexandra grew even crosser as it became obvious that Matthew had been invited in his own right . ,anger
" Look , there are other ways to quit . You can try the nicotine patch , or nicotine chewing gum . We spend a fortune on cigarettes every month and now laws are cracking down and not allowing smoking in any public place . It ’ s not like you can just light up like before . ",anger
" No , forget that ! Do the tourniquet first . I'm losing too much blood . ",fear
We had fixed time for practice as we had to participate in the inter-department song contest.  I arrived and found that there was nobody there.  When I went to the canteen I found them eating lunch.  I was so angry that I aired my greviances to one of them and then left.,anger
I was forced to leave an unforgettable friend.,sadness
 Yup . ,neutral
They wanted me to pay for a ticket twice because they said that the one I had was out of date.,anger
 It always hurts . I hate going . ,fear
When I did bad on a chamistry midterm which I could have done well.,sadness
I said I thought Surkov felt resentful because the novels hadn't made more money . ,anger
My sister and brother in law returned from Sri Lanka where they adopted a child. I went to pick them up at the airport.,joy
 Why not ? ,neutral
 Sure . ,neutral
I felt it when I received a letter telling that I had been classified in a national concourse of p... I felt happy and vanity about it.,joy
@CHancock1992 all right mate wanna buy a tv? fuckin do one alien #imthrowinstonesatyouman dont ring me again with that kinda bullshit,fear
 That's true . You can hear my tummy grumbling . I am really hungry ! ,anger
"While skiing in Squaw Valley, I was riding up a chair lift and right when the chair was above a sheer cliff of rocks, the chair lift stopped and all the chairs sagged and everything seemed to creak loudly.",fear
 Nothing . ,neutral
" I'm sorry , but we don't allow returns on sale items . ",sadness
"I felt frustrated , angry , utterly dejected . ",sadness
I wanted to borrow lecture notes from a friend and he did not lend me them.,anger
"He seemed pleased to remind us of yet more evidence of Bouilland 's humming modernity , and took us out into the sun again . ",joy
" Well . It's not all my fault , Anna ... ",sadness
 Fine ! I want a divorce ! ,anger
Hello . ,neutral
When I got a message that I was employed as a nurse at a kindergarten.,joy
 I will . ,neutral
 No wonder you say English is a crazy language . ,neutral
I saw a man who had had a heart-attack and who was being treated for it.  I feared that my own father could have been there.,fear
 And his story didn't even hold together . I feel such an idiot . ,anger
I'm afraid I forgot to lock the door . ,sadness
" Just an animal ? But it has life too . If you want a tattoo , get one . It's your choice because you want it . But has anyone asked the fish if it wanted one ? ",anger
When a good friend of me told me one evening that she didn't want to live anymore.,fear
After 10 days of hard work and having suffered many changes I passed my last exam.,joy
 What do you mean by us . ,neutral
 It's no good . And I think spending several hours each day playing computer games is a waste of time . You might as well do something healthy and meaningful . ,neutral
I had taken the responsibility to do something and I had prepared for it.  However I failed because of my timidity.  After three attempts I still could not adapt to the atmosphere and failed as before.  I felt imcompetent and felt that the others would think that I had not prepared for it.,sadness
My boat running into another boat.,fear
 Sorry . The road is too crowded . ,sadness
 I couldn't agree with you more . ,joy
 I ’ m sorry that you didn ’ t get in . ,sadness
When I learnt that my close friend was going to immigrate.,sadness
When a thief broke into my house at night.,fear
" Yes , I am . ",neutral
"When I dived among sharks and the brightly coloured fish on the outer reef of Tvavni, Fidgi.",joy
Congratulations on the new house ! ,anger
"I experienced this when one of my friends reported to the Headmaster that I had gone out for beer, whilst the information was not true at all. So I had to fight the friend before the Headmaster.",anger
 What is it ? ,neutral
I dnt open up a lot to my partner as much as I should..is letting my guard down and yu not gaf and hurt me reason why I dnt get attatched,fear
Death of my grnadfather after having been in hospital for so long with cancer of the Oesophagus.,sadness
" Honey , a typhoon is coming . ",neutral
 I'm done . ,neutral
A friend of mine called me when I was not at home.  I phoned her back to know what she wanted and she told me that she had dialled the wrong number.,sadness
"When my room-mate locked me out deliberately, before an exam due at 1400 hours.",anger
Strachan was alarmed at the way the German defence manhandled the 33-year-old front-runner and got away with it . ,fear
"In spite of her grief at being parted from her cousins , she could not help but feel excited . ",sadness
Disappointed by a friend.,sadness
" Well it was 3 to 4 , but Ripen ’ s home run made it 5 to 4 since another player was on first base . ",neutral
"Just before we were to go upstairs to be photographed , an agitated Nigel Lawson came up to me saying that he wanted a word . ",fear
 Yes . ,neutral
 But nobody uses Macintosh ! ,anger
"I went home all alone from a restaurant. It was dark, I went very fast. Behind me, there were some drunk men who shouted at me. By chance, I met some friends who accompanied me.",fear
I feel fear quite often but this feeling was very strong last year when my husband was quite unexpectedly sent to the hospital.,fear
"In 1980 when I was in the 12th standard, we had arranged a small picnic in Kandala.  One of my closest friends wrote a small and cute poem for me, which expressed the feeling of closeness we had for each other.  I was very thrilled and I can still remember it.",joy
 But I lost the chance . ,sadness
"The bull tossed the effigy out of their hands and became very infuriated . "" ",anger
 That's great . What's on tonight ? ,joy
 Yes . ,neutral
"` I 'm too miserable to eat . "" ",sadness
 He doesn ’ t lift a finger ! I bend over backwards cleaning up all day and he sleeps in until noon . ,anger
Before an exam in logics.,fear
 Nothing . ,neutral
 No . ,neutral
 Who ? ,neutral
I won a sport contest.,joy
 ok ! I ’ ll bring one to you next time . ,joy
 How unlucky ! Let ’ s pack our bags and go home . ,sadness
Once I failed seven subjects at school and I was terrified to give my report card to my father.  I left it on the table and went to bed very early in order to avoid him seeing me.,fear
"How often do parents say in exasperation , ` Oh , you 'll be the death of me "" ? ",anger
" There's nothing that can be done . Everything is gone . I wish I could tell you differently , but what has happened has happened . We will just have to figure out a way to move on . ",sadness
"My father resigned from work, and soon after this his elder brother died.  The next day my granny died (my mother's mother).  My dad remains the only living member of his family.",sadness
I have tickets to The Phantom of the Opera on Friday night . Would you like to go ? ,joy
My stomach's growling again ! ,anger
When I passed successive exams to enter the school of medicine.,joy
 sure . ,neutral
Getting separated from my girlfriend.,sadness
China winning the Asian Olympic games.,joy
 Oh dear ! What a pity ! Are you sure you lost the wallet in the theatre ? ,sadness
"But do I take delight in pushing you down , making you worse ? ",joy
When my boyfriend told me that it would be difficult for him to marry me.,anger
 No . ,sadness
When I heard that I had passed my final examination at school (with success).,joy
 ok . ,neutral
Once a week I work as a volunteer in a biologic garden. this work in the garden and the contact with other volunteers filled me with joy. They also gave me support after I failed passing my driver's test.,joy
"When you are far away from relatives and friends. I feel sad for my early years, for the freedom and the carefree years of childhood.",sadness
It showed some women in a northern English town at the turn of the century ; they were standing under an advertisement for Mazawattee tea and seemed depressed . ,sadness
 Yes . ,neutral
Every day they became more miserable . ,sadness
 I had a terrible quarrel with my neighbor yesterday . ,sadness
"Upon recovering , he admitted he had been extremely depressed since the death of his wife from cancer a year earlier and now did not think he had anything to live for . ",sadness
"The sense of relief that the Danes had ` let us all painlessly off the Maastricht hook "" was immediately replaced by a despondency at the Government 's response . ",sadness
As a ten-year-old I was at the funeral of my grand-father.  It was more the ceremonies held in the church and not really the death of my grand-father which made me sad.,sadness
A good friend of mine died. During the funeral I felt an intense feeling of sadness.,sadness
 It was a great idea to spend a day watching a game . ,joy
 That ’ s weird . ,sadness
 There was no reason for them to arrest me . ,anger
I struggled with and #anxiety for years that prevented me from learning to drive. Finally got my license this year. #honesty,fear
 Do you want to borrow my coat ? I have a black coat that would look smashing on you . ,joy
 Why ? ,neutral
"Once I was caught by thugs aged between 20-35, they asked me to surrender all the property I had and I remember feeling very scared.",fear
When my mother interfered in my life.,anger
Girl I was fond of did not initiate conversation as I expected in tutorial.,sadness
"Two little children (5/6 years old) begging for money, and noone gave them money.",sadness
 No problem . ,neutral
 Thank you . ,neutral
"When I am discussing something with a person and I realize that the other person is thinking over her own argumentations instead of listening, I become angry.",anger
I have high expectations for my future but if I pursue the subject in this manner I will not attain this.,sadness
 That's really interesting . ,joy
"That is encouraging , yet we are concerned that people are still getting fatter . ",fear
"The time I lost a badminton match, that I should have won at the Zambia closed badminton championships.",sadness
"Good morning , Jim ! ",joy
"This was when the girl I was in love with accepted my proposal and everything went smoothly, just as I had wanted it to.  It was contrary to my previous feelings of uncertainty about her response.",joy
Could I see the manager please ? I have a complaint to make . ,anger
My grandfather's death.,sadness
"Thenceforward I was always wanting to take the joys of solitude and of society in their extreme forms , and was alternatively miserable from the lack of company or the presence of uncongenial company . ",sadness
 That's all . ,neutral
After training for an Australian championship competition for a year and then injuring myself 2 weeks before the competiotion.,sadness
When my sister was very ill and was admitted to the hospital.,fear
"When my sister left to go home, in Sweden, after the Christmas Holidays.",sadness
" Yeah , it ’ s been ages ! So how have you been ? ",joy
"Hi , Bill . ",neutral
" OK , go on . ",neutral
An hour before receiving the certificate results I was very frightened.  When I saw others crying I felt very tense and as time went by my fear grew.,fear
When my grandfather died.,sadness
 I like the way that the gifts I get increasingly more lavish . ,joy
` We are not happy that the group is meeting Sinn Fein and will demand an explanation from the Consulate . ,joy
 Certainly . ,neutral
This feeling was quite deep when my friend (girl) died in a car accident.,sadness
"And out of the dark woods came the black man , leading his horse on one arm , and on the other a tall grey hound with the saddest face I have ever seen on any creature . ",sadness
"My girlfriend one day went out and promised to be back at 6.00 pm however she first arrived at 10.00 pm, without a message (we had to go out that evening).",anger
 Why ? ,neutral
"When, for example, my grandfather fell seriously ill. It was necessary for him to be operated and I felt great fear of losing him because he is so dear to me.",fear
"The challenge was accepted and amidst cheers from a group of inebriated local husbands , the offended owner headed out the door in search of a couple of friendly Gardai . ",anger
 Look at that big tree over there . ,joy
I was sitting on the bus coming back from school. A man from nearly forty years sat beside me. After a while I looked at him and saw that he was looking at me with opened throusers and holding his penis.,fear
 That's good . Do you live near here ? ,joy
"My mother died of cancer after a 4 year illness - I think the most pregnant moment of sadness was the next morning, just as the sun rose.",sadness
 You're right . Lifelong learning is about finding learning opportunities at all ages and in numerous contexts ,neutral
"At the weekend I wanted to be absent from school because of a sports event, but my teacher refused to give me the day off because he didn't like me.",anger
"There is a boy who I love very much. I asked him to have dinner with me, but he refused I don't know why he didn't go with me, but I felt very lonely.",sadness
I remember that my form 2 teacher was very fierce and dogmatic.  My feet would tremble whenever I saw her but I had to face the fact that I had to go for her class. ,fear
" Well , it pays off for her.How old is she anyway ? ",neutral
" Then , you are to walk to work . ",neutral
"After this she ceased to blame herself for the breakdown of their marriage , but instead expressed considerable anger towards her husband . ",anger
 Yes . Why ? ,neutral
When I took my entrance exams successfully and also when I got my school leaving certificate because the delivering ceremony was extremely official.,joy
"I was terribly upset when my kitten got hit by a car. He didn't die, but for several weeks we thought he might have to be put down.",sadness
"By this time , Mattie was feeling irked , not by Urquhart but by O'Neill . ",anger
 I haven't gone to the interview yet . It's tomorrow . I am so nervous . ,fear
Walter Matthau and Jack Lemon get miffed because her establishment will replace two of their favorite hang-outs .,anger
 Curse this oven ! Curse it ! ,anger
 I was told my girlfriend was speaking ill of me . That ’ s a real let-down . ,sadness
I had the window open and the door was shut so that the kitten would not go out.  My partner came in and started talking about something and I forgot about the window and suddenly I saw the kitten hanging from the window frame. I was rigid with fright till I got hold of her.,fear
 856674 . ,neutral
I was furious when the teacher pointed out in class that I was the quietest girl in class.,anger
 Six . ,neutral
"Hey , Mark , long time no see . ",joy
Shut up ... Billy ... BILLY ! ,anger
 Are you crazy ? You made the mistake and now you're charging me for your mistake ? ,anger
 Really ? ,neutral
"` Can I help you ? "" she asked , trying not to let him see the amusement in her blue eyes . ",joy
That was what I felt when I was finally accepted in the Bulgarian Conservatory after I had applied a couple of years.,joy
 Would you please write your name on this list ? ,neutral
Finding out that the person I love understands me.,joy
"Griffin Moss is a contented artist until he receives an enigmatic note from Sabine Strohem , a stranger from a South Pacific island . ",joy
The concert was really great . ,joy
 See you ! ,neutral
"But that ain't how it works, that ain't how it goes,& i'll be getting high just to balance out the lows ",fear
Finding out that I am not ill (not seriously).,joy
A colleague asked me for some advice and as he did not have enough confidence in me he asked a third person.,anger
My brother is a soldier. He promised to come home in a furlough but in the last moment he phoned and said that he could not come.,sadness
Lily shot a quick horrified look up and down the road . ,fear
When I received a message that my brother was seriously ill and was in hospital.,sadness
"Following an argument with my brother, he broke my golf clubs.",anger
 I'm very sorry to hear that . ,sadness
 You said she used to ? How did you stop her ? ,neutral
 Bummer . I guess we're both out of luck . ,sadness
 Yes . ,neutral
"Hoskyns , who only had another year to live , was angry at his university . ",anger
 Nigerian . ,neutral
@JennaLaineBucs yes if they can run the ball and not get beat deep! We should win ! the Spear,fear
"Being insulted in front of my parents, and they believed other people (those insulting me).",anger
 Sorry . We mustn't stop here . ,sadness
Loss of close relative.,sadness
 Yeah ! Why not ? They are trendy and look great ! I want to get a dragon on my arm or maybe a tiger on my back . ,neutral
After listening to ghost stories with my classmates I had to back alone to the hostel at night.  I had to walk through a long and quiet road and I was scared of meeting a ghost.,fear
 really ? Who do you chat with ? ,sadness
" Yeah , I know , but it's too hard to do . ",sadness
He also was miffed that World Tour organizers did not contact enough players before going public .,anger
 Are you serious ? That will be wonderful ! ,joy
Frau Nordern bit her lip in vexation . ,anger
"She picked up a pen and drew a line through the service charge , then handed the bill to the indignant guest . ",anger
"But when he stepped up on to the conductor 's rostrum for the opening production of a new season , he was -- every time -- filled with a sense of sheer elation . ",joy
People hunting animals.,anger
"A miffed European Parliament head , President Jose Maria Gil -Robles , who is visiting Paris , promptly canceled a scheduled stop at de Charette 's office --- pending an apology .",anger
Why didn't you tell me you had a girlfriend ? ,anger
Waking in morning (early morning) and having whole day to myself.,joy
" No , Jess , chill out ! ",neutral
" Look , traffic jam again ! ",anger
When I heard that a good friend had committed suicide.,sadness
"I felt a physical fear, if I can call it this way, today, in the bus where I was sitting on the first seat. While turning the driver didn't see the tram which was making a dash towards us (coming from the side I was), and whose driver intended to cross in yellow light.",fear
" I forgot what I put up with . In that case , I do deserve these flowers . ",joy
" Yes , he was . I'm not imagining it.Finally , just when I got home , I turned around and looked at him.He was just standing there . He didn't smile . He just stood there . It was so obvious.What should I do ? I'm so scared . Can I call the police ? ",fear
Finding out that my grandfather had died. He lived in England and I had not seen him for 10 years.,sadness
 OK . ,neutral
He hadn't sounded very pleased about something -- that made two of them . ,joy
 Look at me . I look so old ! I look as if I were thirty . ,sadness
 Thank you . I am very excited . ,joy
 OK . ,neutral
When he wondered this he felt a deep sadness . ,sadness
I learned that my girlfriend had been unjustly missed from work.,anger
" Oh , that hurts . ",sadness
 Very good . ,neutral
When I was admitted to a certain school as a student.,joy
 And why are you yarning now ? Are you bored ? ,anger
"I met a girl some time ago and I cared very much about her but it happened so that we left each other. I felt some sort of sadness, I think I can call it so.",sadness
Wenner would fly in to issue instructions to an increasingly disconsolate staff and Jagger would pay the bills . ,sadness
It was when I was allowed to take my wife away from her parents after being refused for three times on grounds that she should first write her examination.,joy
"Estrangement from my best woman friend.  We have been going different ways for quite some time now, but the break was total when she got married as her husband is unreasonably jealous of me.",sadness
 Then we ’ ll have to put up with it . ,neutral
"A friend of mine was hospitalized after having been diagnosed as having typhoid, he had to forgo his exams and also his ambition of doing a dissertation at the M.A level.  It was a very sad event for me and I felt very sorry for him so I volunteered to stay with him in the hospital.",sadness
It's an ugly day today . ,sadness
My partner left me after we had been together for a long time.,sadness
